customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
23023,2,0,,0,,,7087,38,4,0,"Kingsville",38,"F",0,0,0,52,38193.000000,"S",2,26,"36",3,0,0,0,11,36,0.000000,1
23025,2,0,,0,,,7088,65,38,152,"Queensbury",65,"F",0,1,0,76,38250.000000,"M",1,40,"48",0,0,3,2,7,15,8.867320,3
23025,1,0,,0,,,7089,65,38,152,"Queensbury",65,"F",0,1,0,76,38250.000000,"M",1,40,"48",0,0,3,2,7,15,8.867320,3
23029,2,0,,0,,,7090,51,23,349,"Ravensville",51,"M",0,1,0,50,38167.000000,"M",6,36,"48",3,1,4,1,15,33,13.149000,1
23031,2,0,,0,,,7091,24,0,0,"Foxton",24,"M",0,0,0,50,38167.000000,"S",7,7,"12",3,0,0,0,15,33,0.000000,2
23036,1,0,,0,,,7092,38,7,91,"Catburg",38,"M",0,0,0,62,38183.000000,"S",7,11,"24",1,0,4,2,13,24,10.613200,1
23037,2,0,,0,,,7093,55,28,124,"Ravensville",55,"M",0,1,0,62,38183.000000,"S",6,38,"48",1,0,2,1,13,24,7.942330,1
23042,2,0,,0,,,7094,42,15,55,"Princeton",42,"M",0,0,0,69,38217.000000,"M",5,30,"36",0,2,5,2,8,22,10.454900,2
23042,3,0,,0,,,7095,42,15,55,"Princeton",42,"M",0,0,0,69,38217.000000,"M",5,30,"36",0,2,5,2,8,22,10.454900,2
23047,3,0,,0,,,7096,38,10,186,"Foxton",38,"F",0,0,0,53,38248.000000,"M",6,29,"36",2,1,4,2,8,38,8.873000,2
23047,1,0,,0,,,7097,38,10,186,"Foxton",38,"F",0,0,0,53,38248.000000,"M",6,29,"36",2,1,4,2,8,38,8.873000,2
23048,4,0,,0,,,7098,48,17,75,"Catburg",48,"F",0,1,0,51,38245.000000,"S",3,40,"48",3,1,4,2,7,41,10.007300,1
23049,2,0,,0,,,7099,38,12,0,"Queensbury",38,"M",0,0,0,51,38245.000000,"M",3,8,"12",3,2,0,0,7,41,0.000000,1
23053,4,0,,0,,,7100,48,16,104,"Queensbury",48,"F",0,0,0,59,38240.000000,"M",7,29,"36",1,2,3,1,8,31,10.366700,3
23063,3,0,,0,,,7101,46,16,187,"Catburg",46,"F",0,0,0,66,38187.000000,"U",2,8,"12",0,0,2,1,6,26,11.645700,2
23063,2,1,2006-07-01 00:00:00,0,,421,490,46,16,187,"Catburg",46,"F",0,0,0,66,38187.000000,"U",2,8,"12",0,0,2,1,6,26,11.645700,2
23069,2,0,,0,,,7102,50,20,0,"Catburg",50,"F",0,0,0,38,38233.000000,"M",5,32,"36",5,2,0,0,14,47,0.000000,1
23072,3,0,,0,,,7103,42,9,0,"Queensbury",42,"M",0,0,0,62,38188.000000,"M",3,-2,"0",1,4,2,0,14,23,0.000000,3
23072,2,0,,0,,,7104,42,9,0,"Queensbury",42,"M",0,0,0,62,38188.000000,"M",3,-2,"0",1,4,2,0,14,23,0.000000,3
23073,2,0,,0,,,7105,63,32,0,"Kingsville",63,"F",0,0,0,62,38188.000000,"S",2,29,"36",1,0,0,0,14,23,0.000000,1
23075,2,0,,0,,,7106,43,18,0,"Foxton",43,"M",0,0,0,62,38188.000000,"M",3,15,"24",1,1,0,0,14,23,0.000000,3
23075,3,0,,0,,,7107,43,18,0,"Foxton",43,"M",0,0,0,62,38188.000000,"M",3,15,"24",1,1,0,0,14,23,0.000000,3
23076,2,0,,0,,,7108,30,0,66,"Queensbury",30,"F",0,0,0,68,38225.000000,"S",2,32,"36",0,1,4,2,9,22,9.463980,1
23082,1,0,,0,,,7109,31,0,279,"Ravensville",31,"M",0,0,0,34,38203.000000,"S",5,22,"24",6,0,2,1,15,49,9.812330,2
23085,2,0,,0,,,7110,56,28,0,"Queensbury",56,"M",0,1,0,34,38203.000000,"S",4,34,"36",6,0,0,0,15,49,0.000000,3
23086,2,0,,0,,,7111,27,0,0,"Princeton",27,"F",0,0,0,34,38203.000000,"S",5,-4,"0",6,0,0,0,15,49,0.000000,1
23088,3,0,,0,,,7112,59,31,0,"Foxton",59,"M",0,0,0,47,38192.000000,"U",6,-5,"0",4,0,0,0,14,37,0.000000,1
23088,2,0,,0,,,7113,59,31,0,"Foxton",59,"M",0,0,0,47,38192.000000,"U",6,-5,"0",4,0,0,0,14,37,0.000000,1
23089,3,0,,0,,,7114,48,16,0,"Ravensville",48,"M",0,0,0,67,38237.000000,"S",5,27,"36",0,1,0,0,7,24,0.000000,1
23089,2,0,,0,,,7115,48,16,0,"Ravensville",48,"M",0,0,0,67,38237.000000,"S",5,27,"36",0,1,0,0,7,24,0.000000,1
23091,2,0,,0,,,7116,26,0,0,"Foxton",26,"M",0,0,0,67,38237.000000,"S",5,30,"36",0,1,0,0,7,24,0.000000,2
23102,2,0,,0,,,7117,41,11,250,"Princeton",41,"M",0,0,0,50,38164.000000,"S",5,8,"12",3,0,3,1,12,36,8.052330,1
23103,2,0,,0,,,7118,55,24,0,"Kingsville",55,"M",0,0,0,50,38164.000000,"S",4,33,"36",3,1,0,0,12,36,0.000000,3
23112,2,0,,0,,,7119,45,19,0,"Foxton",45,"M",0,0,0,69,38216.000000,"S",5,-3,"0",0,1,0,0,12,17,0.000000,3
23112,3,0,,0,,,7120,45,19,0,"Foxton",45,"M",0,0,0,69,38216.000000,"S",5,-3,"0",0,1,0,0,12,17,0.000000,3
23117,2,0,,0,,,7121,48,19,0,"Queensbury",48,"M",0,0,0,65,38226.000000,"U",6,-4,"0",0,2,0,0,14,19,0.000000,1
23117,3,0,,0,,,7122,48,19,0,"Queensbury",48,"M",0,0,0,65,38226.000000,"U",6,-4,"0",0,2,0,0,14,19,0.000000,1
23120,3,0,,0,,,7123,33,3,152,"Ravensville",33,"F",0,0,0,53,38220.000000,"M",5,31,"36",2,1,5,3,21,25,10.800600,3
23120,2,0,,0,,,7124,33,3,152,"Ravensville",33,"F",0,0,0,53,38220.000000,"M",5,31,"36",2,1,5,3,21,25,10.800600,3
23122,4,0,,0,,,7125,29,0,391,"Princeton",29,"F",0,0,0,55,38231.000000,"S",7,22,"24",2,0,1,1,14,30,7.549000,1
23125,3,0,,0,,,7126,40,10,0,"Foxton",40,"M",0,0,0,53,38205.000000,"U",4,17,"24",2,1,0,0,11,34,0.000000,2
23125,2,0,,0,,,7127,40,10,0,"Foxton",40,"M",0,0,0,53,38205.000000,"U",4,17,"24",2,1,0,0,11,34,0.000000,2
23129,2,0,,0,,,7128,32,4,142,"Foxton",32,"M",0,0,0,56,38230.000000,"S",5,6,"12",2,0,3,1,8,34,7.657330,1
23134,2,0,,0,,,7129,30,0,580,"Catburg",30,"M",0,0,0,49,38239.000000,"S",5,16,"24",3,0,6,17,8,42,24.612700,3
23135,2,0,,0,,,7130,33,3,0,"Catburg",33,"F",0,0,0,49,38239.000000,"U",5,-6,"0",3,1,0,0,8,42,0.000000,3
23142,2,0,,0,,,7131,53,25,0,"Queensbury",53,"F",0,0,0,61,38250.000000,"U",3,0,"12",1,4,1,0,8,30,0.000000,2
23142,3,0,,0,,,7132,53,25,0,"Queensbury",53,"F",0,0,0,61,38250.000000,"U",3,0,"12",1,4,1,0,8,30,0.000000,2
23145,1,1,2006-05-08 00:00:00,1,2006-05-08 00:00:00,,276,37,7,434,"Ravensville",37,"M",0,0,0,45,38218.000000,"U",6,19,"24",4,1,4,28,17,37,34.876701,1
23155,2,0,,0,,,7133,25,0,0,"Ravensville",25,"F",0,0,0,56,38236.000000,"S",5,14,"24",2,0,0,0,12,30,0.000000,1
23155,3,0,,0,,,7134,25,0,0,"Ravensville",25,"F",0,0,0,56,38236.000000,"S",5,14,"24",2,0,0,0,12,30,0.000000,1
23167,2,0,,0,,,7135,46,15,193,"Kingsville",46,"M",0,0,0,50,38207.000000,"M",5,31,"36",3,3,3,2,9,40,8.526330,1
23169,2,0,,0,,,7136,26,0,0,"Catburg",26,"M",0,0,0,50,38207.000000,"S",5,21,"24",3,1,0,0,9,40,0.000000,1
23170,2,1,2006-07-12 00:00:00,1,,183,1319,33,7,434,"Ravensville",33,"M",0,0,0,57,38158.000000,"S",3,14,"24",2,0,1,8,9,32,14.662800,1
23174,2,0,,0,,,7137,48,15,66,"Foxton",48,"F",0,0,0,52,38212.000000,"S",6,32,"36",3,2,1,1,6,40,11.893300,1
23177,2,0,,0,,,7138,34,3,0,"Kingsville",34,"F",0,0,0,58,38230.000000,"S",7,35,"48",1,1,0,0,10,30,0.000000,1
23179,2,0,,0,,,7139,51,17,0,"Catburg",51,"F",0,0,0,49,38179.000000,"S",2,36,"48",3,3,0,0,11,39,0.000000,1
23182,3,0,,0,,,7140,33,6,0,"Princeton",33,"M",0,0,0,61,38206.000000,"M",5,-5,"0",1,0,0,0,11,26,0.000000,2
23182,2,0,,0,,,7141,33,6,0,"Princeton",33,"M",0,0,0,61,38206.000000,"M",5,-5,"0",1,0,0,0,11,26,0.000000,2
23185,2,0,,0,,,7142,18,0,115,"Ravensville",18,"M",0,0,0,31,38186.000000,"S",2,25,"36",6,0,1,1,18,50,11.309000,2
23186,2,0,,0,,,7143,29,0,0,"Princeton",29,"F",0,0,0,31,38186.000000,"S",2,-5,"0",6,0,0,0,18,50,0.000000,3
23186,3,0,,0,,,7144,29,0,0,"Princeton",29,"F",0,0,0,31,38186.000000,"S",2,-5,"0",6,0,0,0,18,50,0.000000,3
23188,4,0,,0,,,7145,16,0,97,"Catburg",16,"F",0,0,0,43,38161.000000,"S",5,22,"24",4,0,3,2,16,40,12.424300,1
23194,2,0,,0,,,7146,32,3,0,"Queensbury",32,"M",0,0,0,61,38158.000000,"M",2,37,"48",1,0,0,0,12,25,0.000000,2
23204,2,0,,0,,,7147,36,6,0,"Queensbury",36,"F",0,0,0,51,38168.000000,"M",3,-4,"0",3,0,0,0,11,37,0.000000,3
23204,3,0,,0,,,7148,36,6,0,"Queensbury",36,"F",0,0,0,51,38168.000000,"M",3,-4,"0",3,0,0,0,11,37,0.000000,3
23205,2,0,,0,,,7149,31,1,0,"Catburg",31,"F",0,1,0,67,38217.000000,"S",2,6,"12",0,0,0,0,12,19,0.000000,1
23218,2,1,2006-07-22 00:00:00,1,,183,2147,38,7,458,"Catburg",38,"F",0,0,0,52,38170.000000,"U",2,6,"12",3,0,2,9,11,36,15.782500,3
23219,3,0,,0,,,7150,40,10,0,"Foxton",40,"F",0,0,0,52,38170.000000,"S",2,12,"24",3,0,0,0,11,36,0.000000,1
23219,2,0,,0,,,7151,40,10,0,"Foxton",40,"F",0,0,0,52,38170.000000,"S",2,12,"24",3,0,0,0,11,36,0.000000,1
23223,4,0,,0,,,7152,33,1,119,"Foxton",33,"M",0,0,0,64,38180.000000,"U",4,41,"48",0,3,1,1,5,30,7.685670,2
23225,2,0,,0,,,7153,47,15,0,"Ravensville",47,"M",0,0,0,57,38167.000000,"M",3,29,"36",2,3,0,0,13,29,0.000000,2
23225,3,0,,0,,,7154,47,15,0,"Ravensville",47,"M",0,0,0,57,38167.000000,"M",3,29,"36",2,3,0,0,13,29,0.000000,2
23226,2,0,,0,,,7155,32,1,87,"Foxton",32,"F",0,0,0,60,38196.000000,"S",3,19,"24",1,0,2,1,12,27,12.279000,2
23228,2,0,,0,,,7156,69,41,0,"Catburg",69,"F",0,0,0,60,38196.000000,"S",2,28,"36",1,1,0,0,12,27,0.000000,1
23235,2,0,,0,,,7157,41,15,228,"Princeton",41,"M",0,0,0,62,38342.000000,"S",6,5,"12",1,0,4,3,10,26,12.881600,3
23235,3,0,,0,,,7158,41,15,228,"Princeton",41,"M",0,0,0,62,38342.000000,"S",6,5,"12",1,0,4,3,10,26,12.881600,3
23236,2,0,,0,,,7159,55,20,0,"Kingsville",55,"F",0,0,0,62,38342.000000,"M",5,16,"24",1,1,0,0,10,26,0.000000,3
23238,1,0,,0,,,7160,43,10,59,"Kingsville",43,"F",0,0,0,53,38309.000000,"M",5,40,"48",3,2,4,1,7,39,11.725700,3
23244,2,0,,0,,,7161,32,1,0,"Queensbury",32,"M",0,0,0,46,38279.000000,"S",7,19,"24",4,1,0,0,13,40,0.000000,3
23252,3,0,,0,,,7162,16,0,0,"Kingsville",16,"F",0,0,0,63,38447.000000,"S",6,20,"24",1,0,0,0,6,30,0.000000,1
23252,2,0,,0,,,7163,16,0,0,"Kingsville",16,"F",0,0,0,63,38447.000000,"S",6,20,"24",1,0,0,0,6,30,0.000000,1
23256,1,1,2006-05-17 00:00:00,1,2006-05-17 00:00:00,,339,58,29,169,"Ravensville",58,"M",0,1,0,48,38395.000000,"M",1,36,"48",3,0,4,1,13,38,8.759000,1
23257,3,0,,0,,,7164,20,0,0,"Queensbury",20,"F",0,0,0,53,38364.000000,"S",6,-2,"0",2,0,0,0,17,28,0.000000,3
23257,2,0,,0,,,7165,20,0,0,"Queensbury",20,"F",0,0,0,53,38364.000000,"S",6,-2,"0",2,0,0,0,17,28,0.000000,3
23258,4,0,,0,,,7166,52,20,72,"Kingsville",52,"M",0,0,0,49,38400.000000,"S",6,22,"24",3,0,2,1,10,40,9.136620,2
23261,2,0,,0,,,7167,42,17,0,"Foxton",42,"M",0,0,0,47,38436.000000,"U",5,12,"24",3,3,0,0,9,42,0.000000,3
23262,4,0,,0,,,7168,21,0,91,"Catburg",21,"F",0,0,0,53,38428.000000,"S",2,12,"24",2,4,3,1,10,35,10.189000,2
23263,3,0,,0,,,7170,51,26,0,"Kingsville",51,"M",0,0,0,53,38428.000000,"U",1,7,"12",2,7,0,0,10,35,0.000000,1
23263,2,0,,0,,,7169,51,26,0,"Kingsville",51,"M",0,0,0,53,38428.000000,"U",1,7,"12",2,7,0,0,10,35,0.000000,1
23264,2,0,,0,,,7171,60,28,0,"Ravensville",60,"F",0,0,0,41,38427.000000,"U",2,12,"24",5,4,0,0,14,43,0.000000,3
23272,2,0,,0,,,7173,53,26,163,"Foxton",53,"M",0,0,0,55,38391.000000,"S",2,38,"48",2,0,4,3,10,34,11.774300,3
23272,3,0,,0,,,7172,53,26,163,"Foxton",53,"M",0,0,0,55,38391.000000,"S",2,38,"48",2,0,4,3,10,34,11.774300,3
23273,1,0,,0,,,7174,51,21,157,"Catburg",51,"M",0,0,0,65,38420.000000,"U",5,40,"48",0,1,3,1,8,25,9.382330,3
23275,2,1,2006-07-26 00:00:00,1,,183,2472,29,3,154,"Kingsville",29,"M",0,0,0,47,38436.000000,"S",4,41,"48",3,0,2,15,13,38,21.486700,1
23275,3,0,,0,,,7175,29,3,154,"Kingsville",29,"M",0,0,0,47,38436.000000,"S",4,41,"48",3,0,2,15,13,38,21.486700,1
23277,1,0,,0,,,7176,25,2,169,"Kingsville",25,"F",0,0,0,47,38427.000000,"S",2,12,"24",3,2,3,3,9,42,10.463900,3
23288,2,0,,0,,,7177,26,0,0,"Queensbury",26,"F",0,1,0,51,38430.000000,"S",7,12,"24",3,1,0,0,9,38,0.000000,3
23291,3,0,,0,,,7178,41,11,29,"Princeton",41,"M",0,0,0,54,38392.000000,"S",3,22,"24",2,0,3,1,14,30,12.525000,3
23291,1,0,,0,,,7179,41,11,29,"Princeton",41,"M",0,0,0,54,38392.000000,"S",3,22,"24",2,0,3,1,14,30,12.525000,3
23293,2,0,,0,,,7180,32,4,94,"Ravensville",32,"M",0,0,0,56,38381.000000,"M",7,29,"36",2,0,2,1,11,32,11.160700,3
23303,3,0,,0,,,7181,26,0,99,"Queensbury",26,"F",0,0,0,37,38355.000000,"S",3,29,"36",5,5,2,1,19,43,11.799000,2
23303,4,0,,0,,,7182,26,0,99,"Queensbury",26,"F",0,0,0,37,38355.000000,"S",3,29,"36",5,5,2,1,19,43,11.799000,2
23304,2,0,,0,,,7183,46,18,0,"Catburg",46,"M",0,0,0,37,38355.000000,"S",3,18,"24",5,0,0,0,19,43,0.000000,2
23307,2,0,,0,,,7184,41,13,0,"Kingsville",41,"M",0,0,0,57,38363.000000,"M",5,26,"36",2,2,0,0,4,38,0.000000,2
23309,3,0,,0,,,7185,40,8,0,"Princeton",40,"M",0,0,0,52,38382.000000,"M",6,20,"24",3,2,0,0,16,30,0.000000,2
23309,2,0,,0,,,7186,40,8,0,"Princeton",40,"M",0,0,0,52,38382.000000,"M",6,20,"24",3,2,0,0,16,30,0.000000,2
23314,1,0,,0,,,7187,29,4,66,"Princeton",29,"F",0,0,0,64,38399.000000,"M",6,40,"48",1,1,3,3,12,23,10.293300,3
23317,3,0,,0,,,7188,39,10,0,"Ravensville",39,"M",0,0,0,55,38449.000000,"U",5,8,"12",2,4,0,0,10,33,0.000000,1
23317,2,0,,0,,,7189,39,10,0,"Ravensville",39,"M",0,0,0,55,38449.000000,"U",5,8,"12",2,4,0,0,10,33,0.000000,1
23325,2,0,,0,,,7190,31,0,0,"Kingsville",31,"F",0,0,0,41,38361.000000,"S",7,25,"36",4,1,0,0,9,49,0.000000,2
23325,3,0,,0,,,7191,31,0,0,"Kingsville",31,"F",0,0,0,41,38361.000000,"S",7,25,"36",4,1,0,0,9,49,0.000000,2
23333,2,0,,0,,,7192,26,0,0,"Ravensville",26,"F",0,0,0,47,38351.000000,"S",4,39,"48",3,3,0,0,8,43,0.000000,1
23334,1,0,,0,,,7193,66,36,299,"Ravensville",66,"M",0,0,0,46,38396.000000,"M",4,21,"24",4,2,2,1,18,35,8.112330,3
23336,2,0,,0,,,7194,51,20,0,"Queensbury",51,"F",0,0,0,47,38366.000000,"M",1,-2,"0",4,1,1,0,17,35,0.000000,3
23336,3,0,,0,,,7195,51,20,0,"Queensbury",51,"F",0,0,0,47,38366.000000,"M",1,-2,"0",4,1,1,0,17,35,0.000000,3
23342,2,0,,0,,,7196,32,2,91,"Queensbury",32,"M",0,0,0,54,38450.000000,"M",5,11,"24",2,1,2,1,19,25,12.284000,1
23364,3,0,,0,,,7197,44,14,0,"Ravensville",44,"M",0,0,0,59,38438.000000,"M",6,15,"24",2,1,0,0,10,30,0.000000,2
23364,2,0,,0,,,7198,44,14,0,"Ravensville",44,"M",0,0,0,59,38438.000000,"M",6,15,"24",2,1,0,0,10,30,0.000000,2
23365,3,0,,0,,,7199,18,0,0,"Kingsville",18,"F",0,0,0,53,38431.000000,"S",4,24,"36",2,1,0,0,7,39,0.000000,3
23365,2,0,,0,,,7200,18,0,0,"Kingsville",18,"F",0,0,0,53,38431.000000,"S",4,24,"36",2,1,0,0,7,39,0.000000,3
23366,2,0,,0,,,7201,42,9,0,"Ravensville",42,"F",0,0,0,54,38381.000000,"S",6,15,"24",2,1,0,0,12,32,0.000000,1
23369,2,0,,0,,,7202,37,10,0,"Foxton",37,"F",0,0,0,60,38407.000000,"M",4,15,"24",1,4,0,0,5,34,0.000000,2
23374,3,0,,0,,,7203,49,17,0,"Princeton",49,"M",0,0,0,66,38417.000000,"M",3,-5,"0",0,1,1,0,2,31,0.000000,1
23374,2,0,,0,,,7204,49,17,0,"Princeton",49,"M",0,0,0,66,38417.000000,"M",3,-5,"0",0,1,1,0,2,31,0.000000,1
23381,2,1,2006-07-19 00:00:00,0,,183,1935,20,0,91,"Princeton",20,"F",0,0,0,62,38414.000000,"S",6,30,"36",1,4,2,2,13,23,9.223270,2
23391,2,0,,0,,,7205,33,4,250,"Queensbury",33,"F",0,1,0,70,38371.000000,"U",2,26,"36",0,2,2,1,12,17,7.685670,3
23399,2,0,,0,,,7206,37,7,0,"Kingsville",37,"F",0,0,0,49,38356.000000,"U",7,-5,"0",3,4,0,0,10,40,0.000000,2
23401,2,0,,0,,,7207,32,4,0,"Ravensville",32,"F",0,0,0,60,38444.000000,"S",3,18,"24",1,0,0,0,10,28,0.000000,2
23402,2,0,,0,,,7208,40,14,0,"Kingsville",40,"F",0,1,0,44,38407.000000,"M",7,15,"24",4,0,0,0,14,40,0.000000,1
23403,3,0,,0,,,7209,25,0,224,"Ravensville",25,"M",0,0,0,51,38352.000000,"S",6,41,"48",3,0,4,1,17,31,11.352300,3
23403,4,0,,0,,,7210,25,0,224,"Ravensville",25,"M",0,0,0,51,38352.000000,"S",6,41,"48",3,0,4,1,17,31,11.352300,3
23409,1,1,2006-05-25 00:00:00,1,2006-05-25 00:00:00,,413,40,10,258,"Princeton",40,"F",0,0,0,70,38543.000000,"S",7,27,"36",0,1,4,3,13,16,10.581300,2
23414,2,0,,0,,,7211,40,13,0,"Ravensville",40,"M",0,0,0,51,38533.000000,"M",4,21,"24",3,1,0,0,12,36,0.000000,3
23414,3,0,,0,,,7212,40,13,0,"Ravensville",40,"M",0,0,0,51,38533.000000,"M",4,21,"24",3,1,0,0,12,36,0.000000,3
23416,2,0,,0,,,7213,54,26,0,"Kingsville",54,"M",0,0,0,66,38475.000000,"S",2,13,"24",1,1,0,0,5,27,0.000000,1
23417,2,0,,0,,,7214,32,1,0,"Kingsville",32,"F",0,0,0,66,38475.000000,"M",3,30,"36",1,0,0,0,5,27,0.000000,2
23428,3,0,,0,,,7215,27,0,0,"Princeton",27,"F",0,0,0,49,38516.000000,"S",7,10,"12",3,2,0,0,11,38,0.000000,3
23428,2,0,,0,,,7216,27,0,0,"Princeton",27,"F",0,0,0,49,38516.000000,"S",7,10,"12",3,2,0,0,11,38,0.000000,3
23432,2,0,,0,,,7217,35,7,502,"Foxton",35,"F",1,0,0,82,38504.000000,"U",7,26,"36",1,0,6,13,9,8,20.201300,3
23441,2,1,2006-07-26 00:00:00,1,,183,2480,19,0,606,"Kingsville",19,"M",0,0,0,58,38504.000000,"S",2,41,"48",2,4,1,16,8,32,22.972500,2
23441,1,0,,0,,,7218,19,0,606,"Kingsville",19,"M",0,0,0,58,38504.000000,"S",2,41,"48",2,4,1,16,8,32,22.972500,2
23444,2,0,,0,,,7219,48,20,0,"Foxton",48,"M",0,0,0,59,38503.000000,"U",2,-3,"0",1,0,0,0,4,36,0.000000,1
23447,3,0,,0,,,7220,24,0,323,"Catburg",24,"M",0,0,0,46,38460.000000,"S",5,40,"48",4,4,2,2,9,43,11.599000,3
23447,4,0,,0,,,7221,24,0,323,"Catburg",24,"M",0,0,0,46,38460.000000,"S",5,40,"48",4,4,2,2,9,43,11.599000,3
23448,2,0,,0,,,7222,44,11,0,"Kingsville",44,"M",0,0,0,55,38457.000000,"M",4,-1,"0",2,1,0,0,7,37,0.000000,1
23450,2,0,,0,,,7223,11,0,0,"Foxton",11,"F",0,0,0,75,38472.000000,"S",7,13,"24",0,1,0,0,12,11,0.000000,3
23452,3,0,,0,,,7224,34,9,0,"Catburg",34,"M",0,0,0,50,38470.000000,"S",7,31,"36",3,0,0,0,12,37,0.000000,1
23452,2,0,,0,,,7225,34,9,0,"Catburg",34,"M",0,0,0,50,38470.000000,"S",7,31,"36",3,0,0,0,12,37,0.000000,1
23459,2,1,2006-07-26 00:00:00,0,,421,2466,43,12,209,"Queensbury",43,"F",0,0,0,56,38537.000000,"M",3,18,"24",2,0,2,1,10,33,10.832300,3
23464,2,0,,0,,,7226,48,20,0,"Foxton",48,"F",0,0,0,53,38466.000000,"M",3,38,"48",2,0,0,0,15,31,0.000000,3
23464,3,0,,0,,,7227,48,20,0,"Foxton",48,"F",0,0,0,53,38466.000000,"M",3,38,"48",2,0,0,0,15,31,0.000000,3
23465,2,0,,0,,,7228,32,3,103,"Princeton",32,"F",0,0,0,63,38483.000000,"M",7,27,"36",1,0,5,3,9,26,12.257600,2
23466,2,0,,0,,,7229,35,3,0,"Foxton",35,"M",0,0,0,56,38482.000000,"U",6,5,"12",2,0,0,0,9,34,0.000000,2
23469,2,0,,0,,,7230,46,17,0,"Catburg",46,"M",0,0,0,67,38489.000000,"U",6,-1,"0",0,0,0,0,7,24,0.000000,3
23471,2,0,,0,,,7231,24,0,129,"Kingsville",24,"M",0,0,0,70,38467.000000,"S",4,23,"24",0,3,6,3,16,13,11.195600,1
23475,2,1,2006-07-30 00:00:00,0,,183,2772,37,8,161,"Foxton",37,"F",0,0,0,46,38475.000000,"M",3,23,"24",4,0,2,1,13,40,8.882330,2
23486,2,0,,0,,,7232,74,43,0,"Kingsville",74,"F",0,0,0,54,38523.000000,"M",4,18,"24",2,1,0,0,11,33,0.000000,2
23486,3,0,,0,,,7233,74,43,0,"Kingsville",74,"F",0,0,0,54,38523.000000,"M",4,18,"24",2,1,0,0,11,33,0.000000,2
23487,2,0,,0,,,7234,59,32,0,"Catburg",59,"M",0,0,0,62,38452.000000,"U",2,-1,"0",1,0,1,0,17,20,0.000000,2
23497,2,0,,0,,,7235,46,20,72,"Queensbury",46,"F",0,0,0,56,38493.000000,"S",1,18,"24",2,2,6,3,15,27,10.534600,3
23502,4,0,,0,,,7236,32,2,265,"Kingsville",32,"M",0,0,0,73,38480.000000,"S",2,40,"48",0,0,3,2,13,13,10.904700,3
23504,2,0,,0,,,7237,31,2,0,"Kingsville",31,"M",0,0,0,58,38512.000000,"U",5,-3,"0",2,1,0,0,8,32,0.000000,1
23504,3,0,,0,,,7238,31,2,0,"Kingsville",31,"M",0,0,0,58,38512.000000,"U",5,-3,"0",2,1,0,0,8,32,0.000000,1
23509,3,0,,0,,,7239,16,0,0,"Catburg",16,"F",0,0,0,58,38549.000000,"S",3,-6,"0",2,4,0,0,12,29,0.000000,2
23509,2,0,,0,,,7240,16,0,0,"Catburg",16,"F",0,0,0,58,38549.000000,"S",3,-6,"0",2,4,0,0,12,29,0.000000,2
23515,2,0,,0,,,7241,45,18,0,"Catburg",45,"F",0,0,0,55,38542.000000,"M",4,22,"24",2,2,0,0,8,35,0.000000,3
23519,2,0,,0,,,7242,42,12,0,"Ravensville",42,"F",0,0,0,48,38476.000000,"S",6,36,"48",3,0,0,0,5,45,0.000000,3
23520,2,0,,0,,,7243,25,0,372,"Foxton",25,"M",0,0,0,49,38527.000000,"S",6,11,"24",3,4,4,1,7,42,8.229000,1
23522,1,0,,0,,,7244,35,7,79,"Ravensville",35,"F",0,0,0,69,38459.000000,"S",6,40,"48",0,1,5,3,6,24,9.873930,1
23523,2,0,,0,,,7245,37,10,0,"Catburg",37,"M",0,0,0,69,38459.000000,"U",6,21,"24",0,1,0,0,6,24,0.000000,2
23523,3,0,,0,,,7246,37,10,0,"Catburg",37,"M",0,0,0,69,38459.000000,"U",6,21,"24",0,1,0,0,6,24,0.000000,2
23527,2,0,,0,,,7247,44,12,106,"Ravensville",44,"M",0,0,0,50,38488.000000,"U",5,31,"36",3,3,4,3,12,36,12.704000,3
23537,2,0,,0,,,7248,52,21,79,"Ravensville",52,"F",0,0,0,57,38527.000000,"U",5,21,"24",2,1,4,2,8,34,9.412320,3
23537,3,0,,0,,,7249,52,21,79,"Ravensville",52,"F",0,0,0,57,38527.000000,"U",5,21,"24",2,1,4,2,8,34,9.412320,3
23538,3,0,,0,,,7250,23,0,76,"Foxton",23,"M",0,0,0,57,38535.000000,"S",7,23,"24",2,0,4,1,11,31,7.769000,3
23538,2,0,,0,,,7251,23,0,76,"Foxton",23,"M",0,0,0,57,38535.000000,"S",7,23,"24",2,0,4,1,11,31,7.769000,3
23546,3,0,,0,,,7252,46,17,0,"Queensbury",46,"F",0,0,0,43,38498.000000,"M",3,-4,"0",4,3,1,0,8,47,0.000000,2
23546,2,0,,0,,,7253,46,17,0,"Queensbury",46,"F",0,0,0,43,38498.000000,"M",3,-4,"0",4,3,1,0,8,47,0.000000,2
23547,2,1,2006-07-24 00:00:00,1,,183,2304,16,0,480,"Catburg",16,"F",0,0,0,43,38498.000000,"S",3,5,"12",4,1,6,27,8,47,33.894402,1
23547,3,0,,0,,,7254,16,0,480,"Catburg",16,"F",0,0,0,43,38498.000000,"S",3,5,"12",4,1,6,27,8,47,33.894402,1
